"","K225","K040","K041","K221","K042","K043","K044","K045","K046","K047","K049","K053","K054","K055","K057","K056","K058","K059","K060","K061","K062","K063","K064","K208","K065","K066","K067","K068","K069","K070","K071","K072","K073","K074","K075","K200","K076","K077","K078","K214","K079","K080","K081","K082","K083","K084","K085","K211","K086","K087","K088","K089","K090_3","K090_1","K090_2","K091","K092","K093","K094","K095","K096","K097","K098","K099","K100","K101","K102","K103","K104","K105","K106","K226","K138","K130","K118","K110","K132","K113","K114","K119","K115","K120","K174","K121","K133","K131","K149","K150","K153","K134","K154","K155","K167","K107","K108","K156","K157","K158","K122","K123","K135","K171","K151","K143","K152","K139","K141","K172","K116","K124","K125","K202","K159","K111","K144","K142","K126","K173","K145","K146","K168","K177","K140","K148","K169","K117","K160","K147","K109","K127","K217","K128","K161","K112","K212","K136","K137","K176","K162","K163","K129","K166","K164","K170","K205","K165"
"1995/5/10",0,70518,0,0,0,9253,0,0,0,0,0,0,1188491,0,0,0,0,87963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69700,0,0,0,0,0,598114,0,0,0,0,46851468,0,1456811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906,0,0,0,0,147686,0,0,0,0,0,2056394,126608,0,0,0,0,0,0,0,0,26563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12254,0,10440,0,0,258501,0,0,0,0,0,0,0,0,0,0,0,0,183215,64153,0,0,736994,0,0,0,20966,0,11076,0,0,0
"1995/6/7",0,35259,0,0,0,32387,0,0,0,0,0,0,0,0,0,0,0,343395,0,0,0,0,0,0,0,0,0,0,0,0,0,74473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213612,0,0,0,0,6569121,0,1866241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11717,0,0,0,0,221528,21782,0,0,0,0,685465,63304,0,0,0,0,0,0,0,0,132815,0,0,0,0,0,0,0,0,0,0,8286,0,0,0,0,7107,0,0,0,0,0,67857,1984031,0,186695,0,0,17420,0,0,0,0,0,0,0,0,0,157583,32076,0,0,0,0,0,0,0,0,5538,0,0,0
"1995/7/12",0,0,0,0,0,0,0,0,0,0,0,0,1782736,0,0,113325,0,368083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6970,0,0,0,0,0,213612,0,0,0,0,371837,0,1616399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5859,0,0,0,0,516899,50826,0,0,0,0,342732,17414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12050,0,0,0,6127,0,62648,381544,0,28722,0,0,0,0,0,0,0,0,0,0,0,0,198071,48114,0,0,0,0,0,0,0,0,5538,0,0,6000
"1995/8/9",0,42311,0,0,0,9253,0,0,0,0,0,0,0,0,0,113325,0,182078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598114,0,0,0,0,991565,0,13435327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14522,0,0,0,0,0,126608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16572,0,0,0,0,7937,0,0,0,0,0,20879,0,0,114889,0,0,0,0,0,0,0,0,0,0,0,0,89136,64153,0,0,0,0,0,43181,0,0,0,0,0,0
"1995/9/6",0,7052,0,0,0,0,0,0,0,0,0,0,6536700,0,0,6130006,20885541,79167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198505,0,0,0,0,867620,0,472152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313450,0,7261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76309,0,28722,0,0,0,0,0,0,0,0,0,0,0,0,44568,48114,0,0,368497,0,0,14394,0,0,0,0,0,0
"1995/10/4",0,0,0,0,0,0,0,0,0,0,0,0,1782736,0,0,556002,0,70370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128167,0,0,0,0,247891,0,5069506,0,0,518389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,0,0,0,313450,147686,14522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26563,0,0,0,0,0,0,0,0,0,0,16572,0,0,0,0,2129,0,0,0,6127,0,46989,305236,0,143611,0,0,0,0,0,0,0,0,0,0,0,0,47039,64153,0,0,0,0,0,7197,0,0,5538,0,0,0
"1995/11/8",0,28207,0,0,0,0,0,0,0,0,0,0,594245,109172,0,938556,684772,343591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384502,0,0,0,0,495783,0,2446070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945,0,0,516899,79869,0,0,0,0,0,135315,0,0,0,0,4023,0,0,0,132815,0,0,0,0,0,0,0,0,0,0,49716,0,0,0,0,12483,0,0,0,12254,0,88736,152618,0,114889,0,0,8710,0,0,0,0,0,0,0,0,0,257495,32076,0,0,0,0,0,0,0,0,11076,0,0,3000
"1995/12/6",0,119880,0,0,0,0,0,0,0,0,0,0,7725190,109172,0,1115467,2054316,1645233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939894,0,0,0,0,1487348,0,4315379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812270,145216,0,0,0,0,1370930,26121,0,0,0,0,8046,0,0,0,119533,0,0,0,0,16302,0,0,0,0,0,8286,0,0,0,0,41886,0,0,0,12254,18182,71786,0,0,86167,0,0,0,0,0,0,0,0,0,0,0,0,752687,240572,0,0,368497,0,0,3598,0,0,11076,0,0,29999
"1996/4/3",0,55130,0,0,0,21301,0,0,0,0,0,0,0,195413,0,715639,0,1798543,0,0,0,0,0,0,0,260696,0,0,0,0,0,0,0,0,0,0,4529819,0,0,0,0,0,0,0,0,0,0,0,859288,0,0,0,0,0,0,4331967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44882,0,2762,0,0,0,7523,0,0,0,0,0,0,0,0,0,34336,0,0,0,0,0,0,0,0,28788,5434,0,0,0,0,65477,67446,0,0,0,0,1460,0,0,0,23417,0,90281,250072,0,28583,0,0,0,0,0,0,0,0,0,0,0,0,20850,64153,0,0,368497,0,0,0,10483,0,170539,0,0,63193
"1996/5/8",0,0,0,0,0,149104,0,0,0,0,0,0,0,173701,0,1317719,0,319992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6735437,0,0,0,0,0,0,0,0,0,0,0,443503,0,0,0,0,0,0,1180181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46429,0,0,0,0,0,7523,0,0,0,0,1044245,0,0,0,0,0,0,0,0,0,733553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4867,0,0,0,0,72221,99838,687697,0,85749,0,0,0,0,0,0,0,0,0,0,0,0,426519,96229,0,0,0,0,0,0,0,0,262367,0,0,162497
"1996/6/12",0,13782,0,0,0,63902,0,0,0,0,0,0,0,130275,0,527088,0,131761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608796,0,0,0,0,0,0,0,0,0,0,0,388065,0,0,0,0,0,0,2447910,0,75004,0,0,0,0,0,0,0,0,6229,0,0,0,0,0,0,0,0,0,0,0,752185,3762,0,0,0,0,261061,0,0,0,0,0,0,0,0,0,394990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11680,0,0,0,4514,0,68239,0,0,85749,0,0,1164357,0,0,0,0,0,0,0,0,0,130934,160381,0,0,0,0,0,0,20966,0,26237,30919,0,0
"1996/8/7",0,6891,0,0,0,31951,0,0,0,0,0,0,0,43425,0,658860,0,112938,0,88920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4643,0,0,0,0,122848,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28214,0,0,0,0,21736,0,0,0,0,0,0,0,0,0,0,973,0,0,0,0,18055,9028,31259,0,57166,0,0,0,0,0,0,0,177387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13118,0,0,72221
"1996/9/11",0,0,0,0,0,31951,0,0,0,0,0,32377,0,0,0,327470,0,442980,1186287,88920,0,0,0,0,0,195522,0,0,0,0,0,0,0,0,0,0,574774,0,0,0,0,0,72594,0,0,0,0,0,388065,0,0,0,0,0,0,1308171,0,112506,125972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12381,0,2762,0,0,0,0,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,56427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,36110,13542,187554,0,57166,0,0,582178,0,0,0,0,0,0,0,0,0,91992,80191,0,0,736994,0,0,0,0,0,0,0,0,9028
"1996/10/8",0,20674,0,0,0,42601,0,0,0,0,0,0,0,86850,0,722786,0,452391,1384001,0,0,0,0,0,0,260696,0,0,0,0,0,4937,0,0,0,0,450610,0,0,0,0,0,0,0,0,0,0,0,388065,0,0,0,0,0,0,1333827,0,0,125972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12381,0,0,0,0,55958,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84641,0,0,0,0,0,0,0,0,0,0,26978,0,0,0,0,487,0,0,0,0,0,59300,62518,0,28583,0,0,582178,0,0,0,0,0,0,0,0,0,104035,64153,0,0,0,0,0,0,0,0,13118,0,0,0
"1996/11/6",0,6891,0,0,0,31951,0,0,0,0,0,0,0,195413,0,2993505,0,2098771,0,0,18086,0,0,0,0,0,0,0,0,0,0,4937,0,0,0,0,1494129,0,0,0,0,0,30248,0,0,0,0,0,1053320,0,0,0,0,0,0,2015380,0,0,0,0,0,0,0,0,0,0,1142,0,0,0,0,0,0,12381,0,0,0,0,414613,0,0,0,0,0,0,0,0,0,0,0,0,6771,0,0,0,0,0,0,0,27170,0,0,0,0,0,13489,0,0,0,0,8273,0,0,0,16645,36110,45140,125036,0,128623,0,0,0,0,0,0,0,0,0,0,0,0,189492,48114,0,0,368497,0,0,21160,10483,0,39355,15460,0,9028
"1996/12/11",0,6891,0,0,0,10650,0,0,0,0,0,0,0,151988,0,749216,0,476239,1581716,88920,0,0,0,0,0,0,0,0,0,0,0,9874,0,0,0,0,806355,0,0,0,0,0,42347,0,0,0,0,0,859288,0,0,0,0,0,0,1282515,0,0,0,0,0,0,0,0,0,0,37494,0,0,0,0,0,0,0,0,0,0,0,58041,5643,0,0,0,0,391592,0,0,0,0,0,0,0,0,0,197495,0,0,0,0,10868,0,0,0,0,0,26978,0,0,0,0,4380,0,0,0,12131,180552,13542,125036,0,57166,0,0,291089,0,0,0,0,0,0,0,0,0,91133,32076,0,0,0,0,0,0,0,0,0,15460,0,18055
"1997/1/8",0,20674,0,0,0,426011,0,0,0,0,0,0,0,86850,0,383558,0,3484778,0,0,0,0,0,0,0,0,0,0,0,0,0,9874,0,0,0,0,2940825,0,0,0,0,0,308525,0,0,0,0,0,120828,0,0,0,0,262443,0,2616342,0,37502,0,0,0,0,0,0,0,0,25635,0,0,0,0,0,0,0,0,0,0,0,290203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7300,0,0,0,67993,0,192058,156295,0,185789,0,0,0,0,0,0,0,0,0,0,0,0,314806,48114,0,0,368497,0,0,42319,31449,0,104947,0,0,0
"1997/2/12",0,0,0,0,0,223656,0,0,0,0,0,0,0,130275,0,263544,0,2138929,0,0,0,0,0,0,0,65174,0,0,0,0,0,9874,0,0,0,0,11454987,0,0,0,0,0,369020,0,0,0,0,0,402760,0,0,0,0,328054,0,1850573,0,37502,0,0,0,0,0,0,0,0,29756,0,0,0,0,0,0,7738,0,5524,0,0,1383604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648912,0,0,0,0,21736,0,0,0,0,0,53957,0,0,0,0,3893,0,0,0,60375,0,144043,656438,0,214372,0,0,0,0,0,0,0,0,0,0,0,0,184732,16038,0,0,0,0,0,0,20966,0,157420,0,0,0
"1997/3/12",0,0,0,0,0,383410,0,0,0,0,0,0,0,303976,0,1581263,0,939278,0,0,0,0,0,0,0,65174,0,0,0,0,0,0,0,0,0,0,16553997,0,0,0,0,0,296426,0,0,0,0,0,644416,0,0,0,0,656107,0,1755196,0,37502,0,0,0,0,0,0,0,0,3944,0,0,0,0,0,0,1548,0,16572,0,0,524187,0,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,1495319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8760,0,0,0,89716,0,178339,781474,0,214372,0,0,0,0,0,0,0,0,0,0,0,0,183873,48114,0,0,0,0,0,0,20966,0,183657,0,0,0
"1997/4/9",0,6891,0,0,50953,181055,0,0,0,0,0,0,0,0,0,325856,0,390897,395429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9676262,0,0,0,0,0,235931,0,0,0,0,0,751818,0,0,0,0,65611,0,868394,4116756,0,0,0,0,212682,0,0,0,0,11216,0,0,0,0,0,0,21667,0,5524,0,0,483585,0,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,1269611,0,0,0,0,21736,0,0,0,0,39286,0,0,0,0,0,3407,0,0,0,29341,72221,363538,937768,0,171498,0,0,0,0,0,0,0,0,0,0,0,0,175765,64153,0,0,0,0,0,0,20966,0,131184,0,0,0
"1997/5/7",0,13782,0,0,0,670968,0,0,0,0,0,0,0,0,0,918484,0,473089,0,0,0,0,0,0,0,0,0,0,0,0,0,7406,0,0,0,0,12901683,0,0,0,0,0,151238,0,0,0,0,0,228231,0,0,0,0,0,0,938114,0,75004,0,0,0,0,0,0,0,276493,27467,0,0,0,0,0,0,114525,0,16572,0,0,0,0,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,1213183,0,0,0,0,21736,0,0,0,0,0,0,0,0,0,0,14600,0,0,0,77303,0,432130,93777,0,214372,0,0,0,0,0,0,0,0,0,0,0,0,399834,96229,0,0,368497,0,0,21160,31449,0,118065,30919,0,0
"1997/6/11",0,41347,0,0,0,53251,0,0,0,0,0,0,0,325689,0,7075881,0,1003922,0,0,0,0,0,0,0,0,0,0,0,0,0,2469,0,0,0,0,2229335,0,0,0,0,0,205683,0,0,0,0,0,187955,0,0,0,0,328054,0,1275267,0,0,0,0,0,0,0,0,0,0,89760,0,0,0,0,0,0,54167,0,0,0,0,0,0,0,0,0,0,261061,0,0,0,0,0,0,0,0,0,592485,0,0,0,0,10868,0,0,0,0,13095,26978,0,0,0,0,2920,0,0,0,55297,0,274368,343848,0,157206,0,0,291089,0,0,0,0,0,0,0,0,0,235398,48114,0,0,368497,0,0,56425,20966,0,91829,15460,0,0
"1997/7/9",0,13782,0,0,0,10650,0,0,0,0,0,0,594245,0,0,4508536,0,139298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237163,0,0,0,0,0,6050,0,0,0,0,0,40276,0,0,0,0,0,0,817081,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,47977,0,0,0,0,140026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72221,48014,187554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50237,16038,0,0,0,0,0,0,10483,0,0,0,0,0
"1997/8/6",0,0,0,0,0,10650,0,0,0,0,0,0,594245,0,0,12538537,0,188231,1779430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213447,0,0,0,0,0,6050,0,0,0,0,0,13425,0,0,0,0,0,0,2260780,0,37502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18055,6859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35865,16038,0,0,0,0,0,0,0,0,0,0,0,0
"1997/9/10",0,0,0,0,0,21301,0,0,0,0,0,0,0,43425,0,4476326,0,335066,1384001,0,0,0,0,0,0,0,0,0,0,0,0,4937,0,0,0,0,782639,0,0,0,0,0,90743,0,0,0,0,0,295357,0,0,0,0,0,0,1974939,0,37502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48526,18055,13718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98200,16038,0,0,0,0,0,14106,0,0,0,15460,0,36110
"1997/10/8",0,6891,0,0,0,95853,0,0,0,0,0,0,0,0,0,263544,0,624349,197714,0,0,0,0,0,0,0,0,0,0,0,0,24686,0,0,0,0,142298,0,0,0,0,0,0,0,0,0,0,0,13425,0,0,0,0,0,0,2652869,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,21667,0,0,0,0,161108,11285,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,112854,0,0,0,0,0,0,0,0,0,0,53957,0,0,0,0,0,0,0,0,0,0,48014,62518,0,42874,0,0,72772,0,0,0,0,0,0,0,0,0,59203,32076,0,0,0,0,0,14106,0,0,0,0,0,0
"1997/11/12",0,0,0,0,0,244957,0,0,0,0,0,0,594245,130275,0,1677152,0,892858,593143,0,0,0,0,0,0,0,0,0,0,0,0,37029,0,0,0,0,616625,0,0,0,0,0,66545,0,0,0,0,0,13425,0,0,0,0,0,0,2279189,0,0,0,0,0,0,0,0,0,0,35321,0,0,0,0,0,0,12381,0,0,0,61104,313627,3762,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,225709,0,0,0,0,0,0,0,0,0,0,53957,0,0,0,0,0,0,0,0,4514,451380,130325,343848,0,214372,0,0,291089,0,0,0,0,88694,0,0,0,0,157833,80191,0,0,0,0,0,14106,31449,0,0,15460,0,0
"1997/12/10",0,0,0,0,0,255607,0,0,0,0,0,0,0,217126,0,818675,0,807517,988572,0,0,0,0,0,0,0,0,0,0,0,0,113556,0,0,0,0,996086,0,0,0,0,0,84693,0,0,0,0,0,13425,0,0,0,0,0,0,3048872,0,0,0,0,0,0,0,0,0,0,10686,0,0,0,0,0,0,17024,0,0,0,183312,53616,3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394990,0,0,0,0,10868,0,0,0,0,0,40468,0,0,0,0,1460,0,0,0,16645,216662,89170,468884,0,57166,0,0,0,0,0,0,0,0,0,0,0,0,274395,80191,0,0,0,0,0,0,0,0,52473,15460,0,9028
"1998/1/7",0,62021,0,0,0,585766,0,0,0,0,0,0,0,108563,0,163735,0,717788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636427,0,0,0,0,0,417416,0,0,0,0,0,870108,0,0,0,0,65611,0,4954090,0,0,0,0,0,0,0,0,0,0,24260,0,0,0,0,0,0,40239,0,0,0,305520,488270,33855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479631,0,0,0,0,10868,0,0,0,0,0,121403,0,0,0,0,10707,0,0,0,45140,72221,233213,156295,0,128623,0,0,0,0,0,0,0,0,0,0,0,0,175336,144343,0,0,736994,0,0,7053,31449,0,65592,15460,0,36110
"1998/2/12",0,0,0,0,0,372760,0,0,0,0,0,0,0,86850,0,986330,0,423519,197714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972369,0,0,0,0,0,1203851,0,0,0,0,0,939372,0,0,0,0,65611,0,6229938,0,37502,0,0,0,0,0,0,0,0,2198,0,0,0,0,0,0,47977,0,5524,0,0,44246,9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326038,0,0,0,0,16302,0,0,0,0,0,13489,0,0,0,0,3407,0,0,0,82381,54166,212635,656438,0,543076,0,0,0,0,0,0,0,0,0,0,0,0,89234,112267,0,0,0,0,0,0,0,0,131184,61839,0,0
"1998/3/12",0,0,0,0,0,276907,0,0,0,0,0,0,0,412539,0,191779,0,228389,0,0,0,0,0,0,0,260696,0,0,0,0,0,78996,0,0,0,0,2347916,0,0,0,0,0,895327,0,0,0,0,0,2530507,0,0,0,0,0,0,2572567,0,112506,0,0,0,0,0,0,0,0,1246,0,0,0,0,0,0,60358,0,0,0,0,75218,5643,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,1579960,0,0,0,0,0,0,0,0,0,0,13489,0,0,0,0,2920,0,0,0,90563,0,137184,1031545,0,357287,0,0,0,0,0,0,0,0,0,0,0,0,211201,240572,0,0,0,0,0,0,0,0,118065,15460,0,0
"1998/4/8",0,27565,0,0,0,0,0,0,0,0,0,0,0,0,0,658860,0,216465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8656460,0,0,0,0,0,998168,0,0,0,0,0,617565,0,0,0,0,131221,0,1935078,0,0,0,0,0,212682,0,0,0,0,7121,0,0,0,0,0,0,54167,0,8286,0,0,0,35736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257085,0,0,0,0,0,0,0,0,0,0,80935,0,0,0,0,5353,0,0,0,84638,18055,226354,687697,0,728866,0,0,0,0,0,0,0,0,0,0,0,0,196830,128305,0,0,0,0,0,0,73382,0,52473,0,0,0
"1998/5/13",0,6891,0,0,0,926575,0,0,0,0,0,0,0,65138,0,131772,0,169408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14893854,0,0,0,0,0,181485,0,0,0,0,0,300567,0,0,0,0,0,0,2477190,0,0,0,0,0,212682,0,0,0,0,4953,0,0,0,0,0,0,193455,0,2762,0,61104,0,5643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677126,0,0,0,0,10868,0,0,0,0,0,0,0,0,0,0,487,0,0,0,69685,18055,68592,218813,0,57166,0,0,0,0,0,0,0,88694,0,0,0,0,334582,208496,0,0,0,0,0,0,73382,0,104947,15460,0,0
"1998/6/10",0,0,0,0,0,500563,0,0,0,0,0,0,0,86850,0,159816,0,751048,0,0,0,0,0,0,0,0,0,0,0,0,0,29623,0,0,0,0,6142529,0,0,0,0,0,272228,0,0,0,0,0,543091,0,0,0,0,0,0,2132790,0,0,0,0,0,0,0,0,0,0,20277,0,0,0,0,0,0,136192,0,0,0,0,204053,39498,0,0,0,0,130531,0,0,0,0,34336,0,0,0,0,394990,0,0,0,0,0,0,0,0,0,13095,0,0,0,0,0,4867,0,0,0,26520,0,157762,31259,0,14291,0,0,1164357,0,0,0,0,0,0,0,0,0,322054,96229,0,0,0,0,0,0,10483,0,91829,46379,0,0
"1998/7/8",0,6891,0,0,0,10650,0,0,0,0,0,0,0,0,0,426472,0,124862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711490,0,0,0,0,0,102842,0,0,0,0,0,162841,0,0,0,0,0,0,443401,0,0,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,15476,0,0,0,0,31753,3762,0,0,0,0,0,0,0,0,0,103007,0,54168,0,0,141068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6327,0,0,0,2257,0,13718,31259,0,100040,0,0,0,0,0,0,0,0,0,0,0,0,80697,0,0,0,0,0,0,0,0,0,0,0,0,63193
"1998/8/12",0,0,0,0,0,85202,0,0,0,0,0,0,0,0,0,244392,0,84704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23716,0,0,0,0,0,6050,0,0,0,0,0,27719,0,0,0,0,0,0,5921484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149396,5643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84641,0,0,0,0,54339,0,0,0,0,0,0,0,0,0,0,5840,0,0,0,0,36110,13718,0,0,0,0,0,582178,0,0,0,0,0,0,0,0,0,14801,48114,0,0,0,0,0,7053,0,0,0,0,0,0
"1998/9/9",0,0,0,0,0,42601,0,0,0,0,0,0,0,0,0,1260265,0,122350,0,177839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189731,0,0,0,0,0,12099,0,0,0,0,0,26851,0,0,0,0,0,0,791425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54166,13718,31259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47534,0,0,0,0,0,0,0,0,0,0,0,0,27083
"1998/10/7",0,3446,0,0,0,47926,0,0,0,0,0,0,0,10856,0,624937,0,70586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3025,0,0,0,0,0,6713,0,0,0,0,65611,0,1375935,0,0,0,0,0,106341,0,0,0,0,448,0,0,0,0,0,0,774,0,0,0,0,27068,8464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14107,0,0,0,0,0,243,0,0,0,0,0,24007,0,0,14291,0,0,0,0,0,0,0,44347,0,0,0,0,98370,40095,0,0,0,0,0,0,0,0,0,0,0,0
"1998/11/11",0,0,0,0,0,106503,0,0,0,0,0,0,0,716515,0,95890,0,369562,0,88920,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,23716,0,0,0,0,0,30248,0,0,0,0,0,0,0,0,0,0,196832,0,2385437,0,0,0,0,0,0,0,0,0,0,3539,0,0,0,0,0,0,0,0,0,0,61104,213683,20689,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,0,0,0,0,14394,0,0,0,0,0,0,67446,0,0,0,0,2433,0,0,0,4514,90276,82310,0,0,57166,0,0,0,0,0,0,0,88694,0,0,0,0,62764,16038,0,0,0,0,0,0,52416,0,1,1,0,9028
"1998/12/9",0,1378,0,0,0,2130,0,0,0,0,0,0,0,720857,0,227800,0,423519,39543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14230,0,0,0,0,0,21778,0,0,0,0,0,27719,0,0,0,0,65611,0,3888768,0,7500,0,0,0,0,0,0,0,0,6194,0,0,0,0,0,0,2476,0,0,0,0,233724,0,0,0,0,0,26106,0,0,0,0,0,11644,9479,0,0,22571,0,0,0,0,0,0,0,0,0,45142,16187,0,0,0,0,1460,0,0,0,6207,0,48900,0,0,25725,0,0,291089,0,0,0,0,0,0,0,0,0,22428,6415,0,0,0,0,0,0,14676,0,0,0,0,0
"1999/1/13",0,0,0,0,0,4260,0,0,0,0,0,0,0,1910706,0,12785,0,735104,0,0,0,0,0,0,0,104278,0,0,0,0,0,0,0,0,0,0,194474,0,0,0,0,0,56865,0,0,0,0,0,69211,0,0,0,0,78733,0,6968427,0,112506,0,0,0,0,0,0,0,0,56646,0,0,0,0,0,0,0,0,0,0,0,427366,0,0,0,0,0,0,0,0,0,0,0,5822,12188,0,0,174924,0,0,0,0,0,0,0,0,0,15714,2698,0,0,0,0,2044,0,0,0,14219,25277,12347,0,0,97182,0,0,0,0,0,0,0,53216,0,0,0,0,48246,9623,0,0,0,0,0,0,12580,0,0,0,0,0
